id,period_id,number,color,scraped_at
6473,20250827100010213,8,RED,2025-08-27 03:33:31.452677+00
6474,20250827100010214,3,GREEN,2025-08-27 03:34:34.271138+00
6475,20250827100010215,3,GREEN,2025-08-27 03:35:37.135216+00
6476,20250827100010216,8,RED,2025-08-27 03:36:39.949351+00
6477,20250827100010217,7,GREEN,2025-08-27 03:37:42.775409+00
6478,20250827100010218,8,RED,2025-08-27 03:38:45.686528+00
6479,20250827100010219,4,RED,2025-08-27 03:39:48.407816+00
6480,20250827100010220,0,VIOLET,2025-08-27 03:40:51.271193+00
6481,20250827100010221,0,VIOLET,2025-08-27 03:41:54.151364+00
6482,20250827100010222,7,GREEN,2025-08-27 03:42:56.889068+00
6483,20250827100010224,0,VIOLET,2025-08-27 03:43:59.719681+00
6484,20250827100010223,6,RED,2025-08-27 03:43:59.719703+00
6485,20250827100010225,7,GREEN,2025-08-27 03:45:02.646249+00
6486,20250827100010226,9,GREEN,2025-08-27 03:46:05.505799+00
6487,20250827100010227,8,RED,2025-08-27 03:47:08.404622+00
6488,20250827100010228,0,VIOLET,2025-08-27 03:48:11.205791+00
6489,20250827100010229,8,RED,2025-08-27 03:49:13.99842+00
6490,20250827100010230,5,VIOLET,2025-08-27 03:50:16.809181+00
6491,20250827100010231,6,RED,2025-08-27 03:51:19.602684+00
6492,20250827100010232,2,RED,2025-08-27 03:52:22.544547+00
6493,20250827100010233,0,VIOLET,2025-08-27 03:53:25.250671+00
6494,20250827100010234,5,VIOLET,2025-08-27 03:54:28.111753+00
6495,20250827100010235,0,VIOLET,2025-08-27 03:55:30.865681+00
6496,20250827100010236,4,RED,2025-08-27 03:56:33.659334+00
6497,20250827100010237,9,GREEN,2025-08-27 03:57:36.527686+00
6498,20250827100010238,1,GREEN,2025-08-27 03:58:39.362757+00
6499,20250827100010239,1,GREEN,2025-08-27 03:59:42.403036+00
6500,20250827100010240,6,RED,2025-08-27 04:00:45.246711+00
6501,20250827100010241,2,RED,2025-08-27 04:01:48.066589+00
6502,20250827100010242,7,GREEN,2025-08-27 04:02:50.885476+00
6503,20250827100010243,5,VIOLET,2025-08-27 04:03:54.040509+00
6504,20250827100010244,6,RED,2025-08-27 04:04:56.855434+00
6505,20250827100010246,0,VIOLET,2025-08-27 04:05:59.623983+00
6506,20250827100010245,2,RED,2025-08-27 04:05:59.624006+00
6507,20250827100010247,3,GREEN,2025-08-27 04:07:02.6049+00
6508,20250827100010248,4,RED,2025-08-27 04:08:05.412355+00
6509,20250827100010249,0,VIOLET,2025-08-27 04:09:08.239073+00
6510,20250827100010250,1,GREEN,2025-08-27 04:10:10.914353+00
6511,20250827100010251,2,RED,2025-08-27 04:11:13.806279+00
6512,20250827100010252,3,GREEN,2025-08-27 04:12:16.602558+00
6513,20250827100010253,6,RED,2025-08-27 04:13:19.409854+00
6514,20250827100010254,3,GREEN,2025-08-27 04:14:22.565846+00
6515,20250827100010255,7,GREEN,2025-08-27 04:15:25.395359+00
6516,20250827100010256,1,GREEN,2025-08-27 04:16:28.405648+00
6517,20250827100010257,1,GREEN,2025-08-27 04:17:31.266982+00
6518,20250827100010258,2,RED,2025-08-27 04:18:34.139326+00
6519,20250827100010259,2,RED,2025-08-27 04:19:36.80276+00
6520,20250827100010260,3,GREEN,2025-08-27 04:20:39.642972+00
6521,20250827100010261,7,GREEN,2025-08-27 04:21:42.333374+00
6522,20250827100010262,8,RED,2025-08-27 04:22:45.222459+00
6523,20250827100010263,8,RED,2025-08-27 04:23:47.974227+00
6524,20250827100010264,4,RED,2025-08-27 04:24:50.674605+00
6525,20250827100010265,7,GREEN,2025-08-27 04:25:53.597567+00
6526,20250827100010266,2,RED,2025-08-27 04:26:56.325055+00
6527,20250827100010268,0,VIOLET,2025-08-27 04:27:59.091146+00
6528,20250827100010267,2,RED,2025-08-27 04:27:59.091169+00
6529,20250827100010269,9,GREEN,2025-08-27 04:29:02.003254+00
6530,20250827100010270,6,RED,2025-08-27 04:30:04.878251+00
6531,20250827100010271,1,GREEN,2025-08-27 04:31:07.599038+00
6532,20250827100010272,6,RED,2025-08-27 04:32:10.43333+00
6533,20250827100010273,4,RED,2025-08-27 04:33:13.212349+00
6534,20250827100010274,1,GREEN,2025-08-27 04:34:16.024864+00
6535,20250827100010275,6,RED,2025-08-27 04:35:18.856164+00
6536,20250827100010276,6,RED,2025-08-27 04:36:21.598687+00
6537,20250827100010277,3,GREEN,2025-08-27 04:37:24.390562+00
6538,20250827100010278,3,GREEN,2025-08-27 04:38:27.401272+00
6539,20250827100010279,2,RED,2025-08-27 04:39:30.337403+00
6540,20250827100010280,3,GREEN,2025-08-27 04:40:33.107205+00
6541,20250827100010281,0,VIOLET,2025-08-27 04:41:35.904822+00
6542,20250827100010282,3,GREEN,2025-08-27 04:42:38.688616+00
6543,20250827100010283,1,GREEN,2025-08-27 04:43:41.672671+00
6544,20250827100010284,8,RED,2025-08-27 04:44:44.469015+00
6545,20250827100010285,9,GREEN,2025-08-27 04:45:47.171519+00
6546,20250827100010286,8,RED,2025-08-27 04:46:50.051657+00
6547,20250827100010287,2,RED,2025-08-27 04:47:52.946694+00
6548,20250827100010288,3,GREEN,2025-08-27 04:48:55.800076+00
6549,20250827100010290,1,GREEN,2025-08-27 04:49:58.602745+00
6550,20250827100010289,5,VIOLET,2025-08-27 04:49:58.602767+00
6551,20250827100010291,5,VIOLET,2025-08-27 04:51:01.599035+00
6552,20250827100010292,0,VIOLET,2025-08-27 04:52:04.471509+00
6553,20250827100010293,5,VIOLET,2025-08-27 04:53:07.872051+00
6554,20250827100010294,3,GREEN,2025-08-27 04:54:10.794521+00
6555,20250827100010295,2,RED,2025-08-27 04:55:13.701878+00
6556,20250827100010296,6,RED,2025-08-27 04:56:16.736293+00
6557,20250827100010297,8,RED,2025-08-27 04:57:19.647606+00
6558,20250827100010298,8,RED,2025-08-27 04:58:22.575271+00
6559,20250827100010299,6,RED,2025-08-27 04:59:25.643293+00
6560,20250827100010300,6,RED,2025-08-27 05:00:28.995521+00
6561,20250827100010301,0,VIOLET,2025-08-27 05:01:32.037305+00
6562,20250827100010302,6,RED,2025-08-27 05:02:35.045843+00
6563,20250827100010303,4,RED,2025-08-27 05:03:38.543558+00
6564,20250827100010304,9,GREEN,2025-08-27 05:04:41.499278+00
6565,20250827100010305,5,VIOLET,2025-08-27 05:05:44.701238+00
6566,20250827100010306,3,GREEN,2025-08-27 05:06:48.234952+00
6567,20250827100010307,8,RED,2025-08-27 05:07:51.613101+00
6568,20250827100010308,3,GREEN,2025-08-27 05:08:55.940901+00
6569,20250827100010310,0,VIOLET,2025-08-27 05:09:59.50938+00
6570,20250827100010309,5,VIOLET,2025-08-27 05:09:59.509403+00
6571,20250827100010311,4,RED,2025-08-27 05:11:03.477551+00
6572,20250827100010312,5,VIOLET,2025-08-27 05:12:07.111002+00
6573,20250827100010313,5,VIOLET,2025-08-27 05:13:10.174401+00
6574,20250827100010314,9,GREEN,2025-08-27 05:14:13.302287+00
6575,20250827100010315,3,GREEN,2025-08-27 05:15:16.243054+00
6576,20250827100010316,1,GREEN,2025-08-27 05:16:19.244982+00
6577,20250827100010317,4,RED,2025-08-27 05:17:22.076393+00
6578,20250827100010318,1,GREEN,2025-08-27 05:18:24.808671+00
6579,20250827100010319,6,RED,2025-08-27 05:19:27.645032+00
6580,20250827100010320,5,VIOLET,2025-08-27 05:20:30.538548+00
6581,20250827100010321,2,RED,2025-08-27 05:21:33.355289+00
6582,20250827100010322,3,GREEN,2025-08-27 05:22:36.398933+00
6583,20250827100010323,9,GREEN,2025-08-27 05:23:39.111833+00
6584,20250827100010324,0,VIOLET,2025-08-27 05:24:41.870356+00
6585,20250827100010325,3,GREEN,2025-08-27 05:25:44.647496+00
6586,20250827100010326,2,RED,2025-08-27 05:26:47.503078+00
6587,20250827100010327,9,GREEN,2025-08-27 05:27:50.35797+00
6588,20250827100010328,8,RED,2025-08-27 05:28:53.244463+00
6589,20250827100010329,6,RED,2025-08-27 05:29:56.640306+00
6590,20250827100010331,0,VIOLET,2025-08-27 05:30:59.412238+00
6591,20250827100010330,5,VIOLET,2025-08-27 05:30:59.412262+00
6592,20250827100010332,8,RED,2025-08-27 05:32:02.355158+00
6593,20250827100010333,1,GREEN,2025-08-27 05:33:05.262421+00
6594,20250827100010334,0,VIOLET,2025-08-27 05:34:08.106861+00
6595,20250827100010335,6,RED,2025-08-27 05:35:10.823251+00
6596,20250827100010336,1,GREEN,2025-08-27 05:36:14.032063+00
6597,20250827100010337,1,GREEN,2025-08-27 05:37:18.053792+00
6598,20250827100010338,3,GREEN,2025-08-27 05:38:20.80933+00
6599,20250827100010339,9,GREEN,2025-08-27 05:39:23.674279+00
6600,20250827100010340,0,VIOLET,2025-08-27 05:40:26.438821+00
6601,20250827100010341,6,RED,2025-08-27 05:41:29.713074+00
6602,20250827100010342,6,RED,2025-08-27 05:42:32.558429+00
6603,20250827100010343,1,GREEN,2025-08-27 05:43:35.470236+00
6604,20250827100010344,4,RED,2025-08-27 05:44:38.246086+00
6605,20250827100010345,6,RED,2025-08-27 05:45:40.969056+00
6606,20250827100010346,5,VIOLET,2025-08-27 05:46:43.767143+00
6607,20250827100010347,0,VIOLET,2025-08-27 05:47:46.687649+00
6608,20250827100010348,2,RED,2025-08-27 05:48:49.575051+00
6609,20250827100010349,3,GREEN,2025-08-27 05:49:52.257137+00
6610,20250827100010350,7,GREEN,2025-08-27 05:50:55.225091+00
6611,20250827100010352,8,RED,2025-08-27 05:51:58.03799+00
6612,20250827100010351,5,VIOLET,2025-08-27 05:51:58.038066+00
6613,20250827100010353,8,RED,2025-08-27 05:53:00.947779+00
6614,20250827100010354,4,RED,2025-08-27 05:54:03.678445+00
6615,20250827100010355,3,GREEN,2025-08-27 05:55:06.538856+00
6616,20250827100010356,9,GREEN,2025-08-27 05:56:09.235942+00
6617,20250827100010357,4,RED,2025-08-27 05:57:12.060947+00
6618,20250827100010358,7,GREEN,2025-08-27 05:58:14.8662+00
6619,20250827100010359,3,GREEN,2025-08-27 05:59:17.767741+00
6620,20250827100010360,4,RED,2025-08-27 06:00:20.489173+00
